wavelengths 1 3 5 7 9 11
3524.769963691153 7.034004440373784e-05 1.5469713976409323e-05 8.113463403319064e-06 5.0941156077468895e-06 3.4031343367169326e-06 2.428959457680039e-06
3525.357491162242 7.839889031131304e-05 1.9126761301084977e-05 1.040150516625385e-05 6.668639112891106e-06 4.524247699563022e-06 3.262146570007541e-06
3525.945116564414 6.217267190211873e-05 1.3812448767603362e-05 7.420782399306475e-06 4.750682278292226e-06 3.2303786532733113e-06 2.3428097701820476e-06
3526.5328399076698 5.7989943499719647e-05 1.2561984499954042e-05 6.954056220829051e-06 4.623503480373862e-06 3.277439867485031e-06 2.4804643496082213e-06
3527.120661212002 8.160975102652111e-05 2.1625826836449674e-05 1.283510934200321e-05 8.94080429556376e-06 6.586039282514951e-06 5.1357983866812736e-06
3527.7085804874105 9.193791239255475e-05 2.5435462379642298e-05 1.5256922229594325e-05 1.0693515294148083e-05 7.919758335067504e-06 6.202165125367501e-06
3528.2965977538897 9.541444671227448e-05 2.6662348352845515e-05 1.600598881889694e-05 1.124239492312668e-05 8.356156238926098e-06 6.572195055236868e-06
3528.8847130314352 9.431304690320643e-05 2.5945218092936824e-05 1.5480696148473286e-05 1.0854145931199194e-05 8.0644212013227e-06 6.349336124784677e-06
3529.4729263300446 8.644327526415053e-05 2.2536468258208093e-05 1.31556864476601e-05 9.075623752497382e-06 6.649523088042757e-06 5.1737336211676185e-06
3530.061237669715 8.582926405061446e-05 2.293017370935554e-05 1.3519772980701269e-05 9.363996310002581e-06 6.878288581046959e-06 5.353289971141106e-06
3530.64964707044 8.884907028760517e-05 2.474930159488767e-05 1.4889946207556407e-05 1.0468799914925063e-05 7.794743065165703e-06 6.137288327300266e-06
3531.238154532222 9.256199716661389e-05 2.6232953742440552e-05 1.5956866651187376e-05 1.132516215990243e-05 8.504898399247389e-06 6.748450243097473e-06
3531.8267600950494 8.940856981436122e-05 2.462739334076217e-05 1.4931948327078745e-05 1.0592069061867281e-05 7.949676645261741e-06 6.3071193378201535e-06
3532.4154637589236 8.746503780048445e-05 2.3998562195519623e-05 1.4473336094541995e-05 1.0228623787263684e-05 7.648816962397108e-06 6.052214211659636e-06
3533.0042655438406 8.157259243452036e-05 2.1544975794605317e-05 1.2745501983461933e-05 8.873544332126985e-06 6.553382644580136e-06 5.129738208487633e-06
3533.5931654597975 8.769925815486237e-05 2.433317823584503e-05 1.4628982979399364e-05 1.0286482191195309e-05 7.661536494815248e-06 6.03365216815412e-06
3534.1821635367874 9.682727206693119e-05 2.8232388436526e-05 1.727973336396252e-05 1.232620284303296e-05 9.300134368624338e-06 7.412048654090142e-06
3534.7712597848085 9.414386815579744e-05 2.6871601702201052e-05 1.634114376084529e-05 1.1607952905765148e-05 8.731601960097272e-06 6.943720960628082e-06
3535.3604542238563 8.736229816023291e-05 2.488742075654648e-05 1.5175588950529169e-05 1.0790873331382269e-05 8.12391486871718e-06 6.460733080011957e-06
3535.9497468539316 8.680407584572345e-05 2.4509029144257427e-05 1.4808512934696485e-05 1.0453513468836278e-05 7.814910722796247e-06 6.177391395747986e-06
3536.539137715024 9.172403016192686e-05 2.5989419737519076e-05 1.5588931501062625e-05 1.0930611203237116e-05 8.114850048103395e-06 6.3756098931649315e-06
3537.1286268071344 9.32522538868719e-05 2.6487798653049743e-05 1.5968883221333408e-05 1.1242752692238615e-05 8.382189037803491e-06 6.609989161301223e-06
3537.718214160256 8.656576361359812e-05 2.3326719099202364e-05 1.3904181447767707e-05 9.735129208668396e-06 7.231047407001886e-06 5.690389190427908e-06
3538.3078997743883 8.929119133157184e-05 2.4399026831354804e-05 1.4609279338473465e-05 1.0262780856077e-05 7.644401074021617e-06 6.029386102876598e-06
3538.8976836795255 0.00010193555190648027 3.041037315857927e-05 1.8672656977992228e-05 1.3323847086478008e-05 1.005001010732408e-05 8.001989035206307e-06
3539.487565875668 0.00010830328231365384 3.383577852849849e-05 2.1055028360629218e-05 1.5159624177454717e-05 1.151052894395448e-05 9.21566587331179e-06
3540.0775464028056 9.820249288589756e-05 2.911601291896198e-05 1.7831907005199017e-05 1.2721665144711252e-05 9.580708089719014e-06 7.627568343016785e-06
3540.6676252609386 8.618553277499943e-05 2.3122583517931114e-05 1.3608600192091113e-05 9.435146129986211e-06 6.927944084976248e-06 5.400592907281972e-06
3541.2578024600657 8.973380606618592e-05 2.471651876416799e-05 1.4564636019884904e-05 1.0078696982073761e-05 7.374931002414073e-06 5.724802628201995e-06
3541.8480780401765 9.16785700730095e-05 2.576458571128473e-05 1.5332428288516463e-05 1.0690409815992757e-05 7.880013709320784e-06 6.155182607364574e-06
3542.4384520012723 9.100366666223146e-05 2.5336403114219745e-05 1.5093895566843826e-05 1.0547779030815985e-05 7.811638955351485e-06 6.130781597146049e-06
3543.0289243533502 9.62753547705366e-05 2.7330714044880418e-05 1.6396737712694765e-05 1.1513567930752822e-05 8.57292816952162e-06 6.759060794954552e-06
3543.6194951264047 0.00010047405757635089 2.9428383713343675e-05 1.795939175898213e-05 1.2770213425754173e-05 9.609887761785363e-06 7.641841355614366e-06
3544.2101643404294 0.00010403311660181463 3.1479878071332015e-05 1.945882223057348e-05 1.3961158670932053e-05 1.0582287641587538e-05 8.4642232064616e-06
3544.800931995426 9.786459341442307e-05 2.909428919976901e-05 1.790071220593913e-05 1.28003971404474e-05 9.676775796274688e-06 7.721384100822918e-06
3545.3917981213863 8.845074213238222e-05 2.4717488554872607e-05 1.4873202649782102e-05 1.047213970207499e-05 7.818161913685544e-06 6.174031234667244e-06
3545.98276272831 9.454347851688346e-05 2.699244864614287e-05 1.628377985261511e-05 1.1489648449841816e-05 8.591376128813724e-06 6.798046363221279e-06
3546.5738258261927 0.00010346349826777561 3.112725429742515e-05 1.907405323687866e-05 1.3597155475674287e-05 1.0245950428088976e-05 8.157643746904736e-06
3547.1649874450295 9.637905218312693e-05 2.804702178331642e-05 1.701754266886605e-05 1.20346670549882e-05 8.996741868963876e-06 7.109033724840804e-06
3547.7562475948175 8.226189874845098e-05 2.1913422390884278e-05 1.2971412736124668e-05 9.019762133984756e-06 6.645638962954356e-06 5.1870192347504514e-06
3548.347606295552 8.399505136426428e-05 2.2725518884341097e-05 1.3522198363152042e-05 9.431066882077884e-06 6.973598014998955e-06 5.458412195019996e-06
3548.9390635572313 9.312864427833007e-05 2.6708876057409652e-05 1.6180207844114577e-05 1.1414127278048582e-05 8.527299421939201e-06 6.726364881727823e-06
3549.53061939985 9.431191987177249e-05 2.6653577374389124e-05 1.6051325412399785e-05 1.1288543599397713e-05 8.415182858974127e-06 6.62920966572488e-06
3550.1222738434053 9.603464680078393e-05 2.707920057599159e-05 1.6289194757060152e-05 1.1456394615207134e-05 8.535524656984586e-06 6.724702800182924e-06
3550.714026897893 9.487420068709726e-05 2.6707150631250183e-05 1.6094623848185376e-05 1.134071693665177e-05 8.464740794056998e-06 6.680994329604355e-06
3551.30587858331 8.927558857766774e-05 2.4519042588709313e-05 1.4679490049232252e-05 1.0298337999532424e-05 7.662271940978114e-06 6.031846980439356e-06
3551.897828909655 8.910114468637298e-05 2.4702512582206784e-05 1.4880819797056496e-05 1.04969817836569e-05 7.846464462730067e-06 6.203924574212871e-06
3552.4898779069185 8.901181231509535e-05 2.4334168355629772e-05 1.4552478846024676e-05 1.0222520739506613e-05 7.615452570368061e-06 6.009627419421159e-06
3553.0820255751028 8.489994435544512e-05 2.2083761716512306e-05 1.2860427629391886e-05 8.82966154960355e-06 6.4447954036856105e-06 4.9900426365032195e-06
3553.6742719441995 8.175323363539365e-05 2.0895571767684664e-05 1.2079932521813026e-05 8.234269230667514e-06 5.962516056347071e-06 4.579632675712677e-06
3554.2666170242082 7.877171138316762e-05 1.962355644286818e-05 1.1233395642474434e-05 7.617569972752919e-06 5.4889596408599455e-06 4.204719896218057e-06
3554.8590608351233 8.151711988974558e-05 2.0713974164527626e-05 1.1846095437877195e-05 8.023088574330481e-06 5.774394166684743e-06 4.42112868374614e-06
3555.451603386942 9.49451226680653e-05 2.6919693658741053e-05 1.6041523011301715e-05 1.1157047821705038e-05 8.211517501815717e-06 6.391673487902141e-06
3556.04424470966 9.920187892716637e-05 2.974086330644069e-05 1.8191921085055855e-05 1.2874699312169296e-05 9.61464537731805e-06 7.566847677162392e-06
3556.636984803275 8.703439141375279e-05 2.5157705651775158e-05 1.5263360226660874e-05 1.0741754063180347e-05 7.982249304797349e-06 6.25512948542087e-06
3557.2298236877837 9.240969355224648e-05 2.6853889549370777e-05 1.6171754914602376e-05 1.1310393382445879e-05 8.347789878884606e-06 6.504137191151274e-06
3557.822761393178 9.661621943137636e-05 2.7594070720529632e-05 1.6342767584864207e-05 1.1292165204404515e-05 8.241065115662983e-06 6.365268112204141e-06
3558.4157979194597 8.378260229539393e-05 2.1501269915991057e-05 1.2106847702365887e-05 8.05058562818468e-06 5.678448113945119e-06 4.260250216251661e-06
3559.0089332866232 8.355987765249037e-05 2.1290552009837997e-05 1.2029767495191083e-05 8.01597485656123e-06 5.667027591025891e-06 4.254258520362723e-06
3559.602167524662 8.512004015044557e-05 2.2072094327349396e-05 1.2725578269772449e-05 8.630523775747265e-06 6.209062188912069e-06 4.7343788602868095e-06
3560.1955006335766 8.218224983677398e-05 2.100472761566106e-05 1.2158279487529079e-05 8.297823387225577e-06 6.01551750284084e-06 4.623168887970642e-06
3560.788932633362 8.218995007932214e-05 2.155671319766045e-05 1.2710708386854362e-05 8.796460729659827e-06 6.460363132977515e-06 5.0179408129843676e-06
3561.382463544014 8.40429700314349e-05 2.2815993020819667e-05 1.3638987383608078e-05 9.51532357101945e-06 7.03502831418309e-06 5.488804155522005e-06
3561.9760933855277 8.893506110008917e-05 2.464581947818087e-05 1.4725237480235752e-05 1.0266224639600117e-05 7.5805663965135785e-06 5.9108772018170745e-06
3562.5698221679017 0.00010084045070820892 2.9654330405913093e-05 1.7890982737882428e-05 1.2541927673598211e-05 9.289680786585519e-06 7.262918882940966e-06
3563.1636499111305 0.00010675350523551018 3.240204308243261e-05 1.968432819291704e-05 1.382613735620521e-05 1.0241189922409307e-05 7.99442177755984e-06
3563.7575766252126 0.00010416875548351278 3.0961476359658313e-05 1.8644614399650395e-05 1.2993581542885649e-05 9.548248677835171e-06 7.395336039638639e-06
3564.3516023301436 9.061925675640143e-05 2.424116293216855e-05 1.398255749368752e-05 9.46227382282263e-06 6.780574456575422e-06 5.147305690533912e-06
3564.945727055916 7.156137150779076e-05 1.5751014637612437e-05 8.326382283163964e-06 5.30843870828925e-06 3.6192026234619136e-06 2.6465114258284815e-06
3565.5399507925335 6.0137917843469567e-05 1.172701895400657e-05 5.879693176552936e-06 3.6107757439037037e-06 2.383830684448493e-06 1.7023001711326857e-06
3566.134273579985 6.223239880917551e-05 1.3046309123830595e-05 6.7957506046548075e-06 4.2830064201679305e-06 2.8882788381585307e-06 2.092474549611297e-06
3566.7286954282695 7.504477641866623e-05 1.81132868572165e-05 9.993132064921701e-06 6.541324814836526e-06 4.548814583802242e-06 3.36736156578129e-06
3567.323216347386 8.398084365529775e-05 2.199722818307836e-05 1.2618660770522893e-05 8.492795997714768e-06 6.050251840250225e-06 4.5648881892462184e-06
3567.917836357328 8.668055337505814e-05 2.333404013910356e-05 1.3577601380374658e-05 9.229729940320867e-06 6.6349615795215034e-06 5.0392388948978285e-06
3568.512555468094 8.340029662322055e-05 2.1452510707219377e-05 1.2267681321656739e-05 8.233902696079795e-06 5.853001711057336e-06 4.402615945667041e-06
3569.1073737096776 7.117590615713114e-05 1.6064474056126044e-05 8.674541767727302e-06 5.595355306072199e-06 3.843153627392762e-06 2.8162664511347036e-06
3569.7022910920755 6.004491098317016e-05 1.167793366216095e-05 5.837613170744624e-06 3.571737663018063e-06 2.3469503803049638e-06 1.6661238139515493e-06
3570.2973076352846 6.44194663245425e-05 1.3487983046296726e-05 6.813171528264203e-06 4.1741693301802504e-06 2.735233586716891e-06 1.931386532561732e-06
3570.8924233493026 8.159355310199822e-05 2.007428775058323e-05 1.0808481799471664e-05 6.88251763035913e-06 4.642631785420827e-06 3.33708206698419e-06
3571.4876382541233 8.298372450090929e-05 2.1342152867793063e-05 1.190750343897365e-05 7.790130340911392e-06 5.38498341221709e-06 3.947233171949283e-06
3572.0829523697435 7.507394096572784e-05 1.914748127239339e-05 1.0849469635365111e-05 7.225250615790585e-06 5.094681096940856e-06 3.8099637428482115e-06
3572.6783657061615 7.764595731001732e-05 2.040413265424871e-05 1.1865843391112739e-05 8.100703417451157e-06 5.85970951085738e-06 4.490432061130743e-06
3573.2738782833717 7.873154120455864e-05 2.053597478206484e-05 1.204527215157213e-05 8.299982344631437e-06 6.064030097365886e-06 4.691144718485656e-06
3573.86949012137 7.515619367629676e-05 1.887112538373361e-05 1.096627871485179e-05 7.5200269193036155e-06 5.4786040803394086e-06 4.230188691344293e-06
3574.4652012201573 8.10871272573615e-05 2.0837716414496714e-05 1.2174592279761398e-05 8.36747063424333e-06 6.103186078276303e-06 4.713020230912931e-06
3575.061011619723 7.793607768833678e-05 1.9526184708221194e-05 1.128539256863045e-05 7.678393744688646e-06 5.543555260229252e-06 4.237878181383578e-06
3575.6569213200682 7.850699973814134e-05 2.0387196322035055e-05 1.1827894669730345e-05 8.031795336071716e-06 5.775630753343125e-06 4.388614629682747e-06
3576.252930351186 7.83956374056995e-05 2.1133050341254496e-05 1.2387391605629826e-05 8.467955499409068e-06 6.12563941003377e-06 4.676844274947131e-06
3576.8490387130764 8.03480619272955e-05 2.163316336298871e-05 1.2543435431508387e-05 8.49485995106689e-06 6.0911951340840584e-06 4.61271020632231e-06
3577.445246435732 8.3106714159768e-05 2.1537150321887388e-05 1.2144721380036194e-05 8.037614251236417e-06 5.635804423358306e-06 4.180021126706832e-06
3578.0415535291513 7.703683634810468e-05 1.8241323772920174e-05 9.877081444303637e-06 6.344072802364463e-06 4.326893363174092e-06 3.1353842860555095e-06
3578.6379600133296 7.567985768868354e-05 1.7435362436909798e-05 9.178634660086798e-06 5.74917418845624e-06 3.82124279473047e-06 2.705766591504994e-06
3579.2344658982656 8.630836631025466e-05 2.2105979108371436e-05 1.1995872386886959e-05 7.623899797873954e-06 5.107853826300653e-06 3.6233020396694936e-06
3579.83107121395 9.018993538727294e-05 2.365235809167909e-05 1.2780538708196105e-05 8.069476202712454e-06 5.363452906023685e-06 3.780576120837597e-06
3580.427775960386 7.873117459462525e-05 1.8591527190625792e-05 9.581215715534186e-06 5.86682786957535e-06 3.804512775941194e-06 2.6429817618454763e-06
3581.024580167564 6.113405956875545e-05 1.1504556296275082e-05 5.567970903124735e-06 3.3155567721865077e-06 2.1231697205071056e-06 1.4752201421130536e-06
3581.621483845485 6.213558372143264e-05 1.1386723466622307e-05 5.545928925400999e-06 3.343644183509898e-06 2.175663011526148e-06 1.5349103573916844e-06
3582.218487014141 7.432442193808347e-05 1.6351641465487752e-05 8.55915499475401e-06 5.382663143581717e-06 3.6101118423872664e-06 2.591910508692393e-06
3582.8155896835315 8.423032937331886e-05 2.098706866499485e-05 1.1589371226686095e-05 7.539925452683875e-06 5.195959789871158e-06 3.7973245694186652e-06
3583.4127918736526 8.384334417432683e-05 2.1080864626216935e-05 1.1767791452944073e-05 7.727569854123325e-06 5.375390453231653e-06 3.961321656839147e-06
3584.0100936044983 7.555811691066099e-05 1.792168750997407e-05 9.85536066133725e-06 6.424837999419813e-06 4.44981685833633e-06 3.275077355828348e-06
3584.6074948960645 5.946097707657842e-05 1.2349501884062506e-05 6.555816670481611e-06 4.191393508493995e-06 2.8618154045314736e-06 2.089155759735138e-06
3585.2049957483528 4.888129684639032e-05 8.938790034586828e-06 4.55050870664368e-06 2.8408807134858107e-06 1.9065120027561213e-06 1.3793185739150497e-06
3585.802596201352 5.4296260260228573e-05 1.0874117248729649e-05 5.635019235541535e-06 3.541675310155567e-06 2.3830621843875533e-06 1.7239521080272379e-06
3586.400296245066 6.197339845407407e-05 1.3197774375008104e-05 6.957975947246433e-06 4.415498308741057e-06 2.9919044769388973e-06 2.1723734449562883e-06
3586.9980959194845 5.987565434861391e-05 1.260773568287557e-05 6.710426195624342e-06 4.302774595948951e-06 2.948684273219634e-06 2.1622657507356863e-06
3587.595995234606 6.780792520634553e-05 1.600107519693323e-05 8.98695061793081e-06 5.9819427608187755e-06 4.23380766342962e-06 3.1806523636648433e-06
3588.19399419043 7.642645297049816e-05 1.9507233284173606e-05 1.1275554333616107e-05 7.647953226610726e-06 5.499312300979886e-06 4.181834134259006e-06
3588.7920928269486 7.13654585993407e-05 1.743869556472581e-05 9.898234512519935e-06 6.630154976801659e-06 4.716140371322764e-06 3.556238683126542e-06
3589.3902911541586 6.590901522293914e-05 1.5511948365836966e-05 8.623882365771129e-06 5.68864975068801e-06 3.9916782772213874e-06 2.9775059946384877e-06
3589.988589182058 7.178798248786785e-05 1.8087783380678094e-05 1.0283792506635923e-05 6.909997804664233e-06 4.935782772830048e-06 3.747829299148972e-06
3590.5869869306425 8.569241439937977e-05 2.3684853701109336e-05 1.4047919470504962e-05 9.779288028607821e-06 7.213988707253201e-06 5.64277952621986e-06
3591.1854844199065 9.180793008223124e-05 2.5658608677833238e-05 1.5425623906396218e-05 1.0866781607833234e-05 8.100577413844722e-06 6.392966367885798e-06
3591.7840816598496 9.293312911447626e-05 2.621674595997045e-05 1.5881708775964487e-05 1.1243161786535417e-05 8.413282324570166e-06 6.655642945090854e-06
3592.3827786704655 9.249055147321704e-05 2.5819999116359153e-05 1.555145874019832e-05 1.0947615584118668e-05 8.145613441927083e-06 6.4067732997963906e-06
3592.981575471751 8.079506458358867e-05 2.0565857521487792e-05 1.1865332946913884e-05 8.061020657017129e-06 5.804491706086591e-06 4.429572372539136e-06
3593.5804720737033 7.945412578512987e-05 2.004674407072096e-05 1.1327331505365083e-05 7.516055694383222e-06 5.275157881546292e-06 3.920570850306529e-06
3594.1794684963183 8.88017010805744e-05 2.362293630145612e-05 1.3670239092745732e-05 9.251952596685286e-06 6.613238386040209e-06 5.001551823248557e-06
3594.7785647595906 8.771699130663428e-05 2.3213211153082462e-05 1.3616128931560388e-05 9.376928423094441e-06 6.829944489511744e-06 5.269941588782287e-06
3595.3777608735186 8.731547790099329e-05 2.3488947440653478e-05 1.400476713327544e-05 9.81353378382472e-06 7.280290170040923e-06 5.721001944302954e-06
3595.977056868095 9.02866810585443e-05 2.562549720903953e-05 1.563168462082072e-05 1.1157574632295716e-05 8.415230943764834e-06 6.711877653558855e-06
3596.5764527333235 0.00010001863705370372 3.012548994181834e-05 1.8670373464493857e-05 1.3451252025433143e-05 1.021045865753658e-05 8.182713252208554e-06
3597.1759485191915 0.00010028219187331964 2.9873641798458857e-05 1.8286485399704888e-05 1.3003568463398159e-05 9.748419386445697e-06 7.72072736307006e-06
3597.775544215701 9.892300621256403e-05 2.9134411535208207e-05 1.7651745919084875e-05 1.2423810368371446e-05 9.226783300550634e-06 7.241532025263253e-06
3598.3752398528463 0.00010530076707108316 3.177580451300071e-05 1.9514789089400006e-05 1.3917277273300832e-05 1.0463752403032388e-05 8.308525977847593e-06
3598.9750354406247 0.00010561354670160982 3.1924750278322395e-05 1.97158487752803e-05 1.416388777651551e-05 1.0729642282571546e-05 8.585673716241132e-06
3599.574930999031 0.00010566609508277729 3.241485529678373e-05 2.017885928997056e-05 1.4597401641860322e-05 1.1132979291574386e-05 8.96482052806247e-06
3600.1749265480616 0.00010921673813814243 3.4673286229219164e-05 2.1891676015142744e-05 1.6001691777062827e-05 1.2314833798786528e-05 9.992664294083414e-06
3600.7750220977146 0.00010616243412648261 3.350438810176783e-05 2.108787729807641e-05 1.53585982542767e-05 1.1786209813486469e-05 9.534934387998707e-06
3601.3752176779817 9.798540393476121e-05 2.910233765562003e-05 1.7876889093356595e-05 1.2780583355588491e-05 9.652088425488145e-06 7.700175779416046e-06
3601.9755132888645 8.274264230260707e-05 2.1783457712129704e-05 1.2855221197221413e-05 8.943496999310854e-06 6.601317420576745e-06 5.168315313424338e-06
3602.5759089503576 7.933846611280721e-05 2.033942837369728e-05 1.185407692670569e-05 8.175535721281925e-06 5.984439056690434e-06 4.654000123748816e-06
3603.176404682456 8.382391338868141e-05 2.3170138929800844e-05 1.3860689000026457e-05 9.729441665486757e-06 7.21686422348605e-06 5.6718028029398655e-06
3603.777000505157 8.412188132715807e-05 2.3545922386262082e-05 1.4189154335066744e-05 1.0001265994218335e-05 7.441809630215601e-06 5.858084231194394e-06
3604.3776964384538 8.625648148625275e-05 2.3175476502852405e-05 1.3684363897596268e-05 9.476972123539097e-06 6.943384420978851e-06 5.385757038744464e-06
3604.9784924823484 7.875017851045913e-05 1.9970169739373602e-05 1.1438668860624008e-05 7.708381147433911e-06 5.500127541694468e-06 4.160581366254088e-06
3605.5793886668325 7.960222381525898e-05 2.0959071188303737e-05 1.2208890637502338e-05 8.316809928118625e-06 5.981384349047415e-06 4.551172393446038e-06
3606.1803850019046 8.718326870192632e-05 2.3729909761830048e-05 1.408319033815661e-05 9.761408705141042e-06 7.1369136729574935e-06 5.517084041469543e-06
3606.7814815175584 8.548349962688095e-05 2.261548410791982e-05 1.3329052895797799e-05 9.22988343151506e-06 6.754172243125078e-06 5.236088275119429e-06
3607.382678213792 9.260622907700923e-05 2.532057120874585e-05 1.4973377297882934e-05 1.035940187004042e-05 7.566393135154439e-06 5.847725463681475e-06
3607.9839751106038 8.930192279565893e-05 2.3596526576235587e-05 1.3618451575368147e-05 9.231298933586193e-06 6.618393042760916e-06 5.0302931398851974e-06
3608.5853722379843 7.458658780763093e-05 1.6822922170047358e-05 8.972872202034585e-06 5.757862067106928e-06 3.94506447394801e-06 2.8941589282820106e-06
3609.1868695959356 7.267961290844061e-05 1.581851873725373e-05 8.258056611415623e-06 5.215105256916458e-06 3.5244954803544464e-06 2.5580469182217973e-06
3609.7884672044506 7.624244925153833e-05 1.8010859257933406e-05 9.887292447960636e-06 6.467042263177341e-06 4.498876556452835e-06 3.337307537648853e-06
3610.3901650935254 7.311112222955471e-05 1.771592661628909e-05 1.0009537672869906e-05 6.711091783876433e-06 4.782014886351364e-06 3.626582069984612e-06
3610.9919632631586 8.232154219413269e-05 2.2115321383491584e-05 1.3072877696243475e-05 9.077450045434502e-06 6.677893516329348e-06 5.208119694127458e-06
3611.5938617433426 8.93314943939781e-05 2.5050764608871496e-05 1.4979066024373116e-05 1.047778083647737e-05 7.753624591467964e-06 6.074577608198332e-06
3612.195860544077 8.819249535277053e-05 2.4554504855475912e-05 1.464366360447075e-05 1.0216523842156954e-05 7.538813389126348e-06 5.889302884653935e-06
3612.7979596753585 7.902426903759508e-05 2.0928680261280703e-05 1.2373125748640042e-05 8.597005307187645e-06 6.328329237872821e-06 4.936693258269172e-06
3613.4001591671804 7.212273748388203e-05 1.8609692299613836e-05 1.1028413282091555e-05 7.709206298182854e-06 5.716549704086805e-06 4.494624960554922e-06
3614.0024590295398 8.005269990853853e-05 2.2129317437174787e-05 1.340114502680753e-05 9.512618715610607e-06 7.139807901770378e-06 5.671721992569822e-06
3614.6048592824336 8.965427644481457e-05 2.566494302262162e-05 1.5616707352386497e-05 1.1095239803594433e-05 8.322789693744583e-06 6.601912634156112e-06
3615.2073599358578 9.546039382647974e-05 2.7492783867743925e-05 1.668497280635303e-05 1.1808032382598137e-05 8.825191117501768e-06 6.9728441624386736e-06
3615.8099610198074 0.0001013720906549991 2.961072456572832e-05 1.8058094798264134e-05 1.2827048413480914e-05 9.617705615116144e-06 7.619771830600464e-06
3616.412662534281 0.00010319116977207679 3.0259463680007892e-05 1.8462757654225363e-05 1.3120462964259133e-05 9.83460992990026e-06 7.789512590899422e-06
3617.015464499275 9.657542658779866e-05 2.730578815509964e-05 1.6361476157147146e-05 1.1461279614576082e-05 8.482176673661787e-06 6.643939971546803e-06
3617.6183669447823 7.779471795672766e-05 1.9179961886121488e-05 1.0868864234181088e-05 7.307107798082424e-06 5.2213336468883704e-06 3.971566733073135e-06
3618.2213698807996 6.227733093315997e-05 1.2584594255935449e-05 6.5527439511946844e-06 4.151409294426391e-06 2.820920263661582e-06 2.061271001121349e-06
3618.8244733173265 5.872335975760839e-05 1.037834221950309e-05 4.981248382679631e-06 2.9952277727515737e-06 1.958008379399639e-06 1.3953425407502587e-06
3619.4276772743574 6.729086286803507e-05 1.3122022965752652e-05 6.511253141320275e-06 4.006565468088846e-06 2.671762429425979e-06 1.934313653927581e-06
3620.0309817718876 8.114388787820444e-05 1.9131822045563795e-05 1.0473481466334044e-05 6.884762205466218e-06 4.835185164953856e-06 3.632248458721127e-06
3620.634386819915 8.561857871264454e-05 2.2259811278739536e-05 1.2863488284568366e-05 8.775101687219978e-06 6.346757341937182e-06 4.876180774520423e-06
3621.2378924484333 7.831367083967291e-05 2.0372292577914177e-05 1.1885103683706784e-05 8.184582582715788e-06 5.970269806024921e-06 4.626574864956208e-06
3621.841498657443 8.09718739531738e-05 2.1872053936329324e-05 1.2967759643109007e-05 9.057316634729663e-06 6.690199997277934e-06 5.24733011417605e-06
3622.4452054769354 9.643289132699011e-05 2.8695909932045245e-05 1.7611986290576098e-05 1.2613995846020158e-05 9.515936231032995e-06 7.5952230886932935e-06
3623.049012926907 0.0001002610074850706 3.0401222664827188e-05 1.8800821932446745e-05 1.3535839869071254e-05 1.0251510164384706e-05 8.205538981250178e-06
3623.6529210073572 8.75776062833598e-05 2.429085543967376e-05 1.4613441887226343e-05 1.0320363325188367e-05 7.696906032034326e-06 6.08165706025981e-06
3624.2569297482805 7.853089669902011e-05 2.0295537580466187e-05 1.1904507926539736e-05 8.251063001531905e-06 6.06488798723722e-06 4.7337372406580435e-06
3624.861039159674 8.316547691722974e-05 2.3159638179088232e-05 1.3919352371580933e-05 9.819168919363545e-06 7.329617336895723e-06 5.798192765368152e-06
3625.4652492515356 0.00010364200170517843 3.2513768888695184e-05 2.0274855540185147e-05 1.466235111771767e-05 1.116333857240253e-05 8.97061893698553e-06
3626.0695600638555 0.00011632127057225972 3.798311101139256e-05 2.3973832697785296e-05 1.7475141125832687e-05 1.3391934252636427e-05 1.0816432810978659e-05
3626.673971596634 0.00011491468064386816 3.7084656979578486e-05 2.336888889042635e-05 1.7045700997909697e-05 1.3081687716288255e-05 1.0588999601344494e-05
3627.278483869867 0.0001047192722138149 3.206581059337234e-05 1.9912747281490863e-05 1.438415626867145e-05 1.0956445825756161e-05 8.815492023338518e-06
3627.8830968935517 9.942935252592489e-05 2.9399349878452888e-05 1.8062575791868267e-05 1.2932897191165902e-05 9.771579611129104e-06 7.802205380240447e-06
3628.4878106976817 0.00010356202627163683 3.120865158213182e-05 1.9205867099230037e-05 1.374549215263812e-05 1.0371356195226458e-05 8.265231981313378e-06
3629.092625282257 0.00010767711788099038 3.306715513419428e-05 2.0388415573801864e-05 1.4584271712406223e-05 1.0992032235282976e-05 8.745018336876658e-06
3629.697540687268 0.00010264134420600384 3.057630433947955e-05 1.8643116438097812e-05 1.3217825289488476e-05 9.882618642037188e-06 7.804700080239162e-06
3630.302556912715 8.408144541821143e-05 2.2497907926982947e-05 1.3197469979691064e-05 9.097949641199991e-06 6.639673909987827e-06 5.135229417466684e-06
3630.9076739685966 6.539562713763107e-05 1.4533588416003306e-05 7.907992622203518e-06 5.1773080885559375e-06 3.619459578004711e-06 2.703621886760799e-06
3631.5128918949017 6.152008687437317e-05 1.2689300157603484e-05 6.605148579939775e-06 4.1821942499903155e-06 2.8392209250382802e-06 2.0727269854132085e-06
3632.118210691632 7.382469628210008e-05 1.795746354809831e-05 1.0031712370625075e-05 6.656479440076904e-06 4.693583675902747e-06 3.5268267555644005e-06
3632.7236303787827 8.431979639578675e-05 2.2784946938887052e-05 1.3428257350198242e-05 9.258774359866087e-06 6.748541630136118e-06 5.206016038340605e-06
