wavelengths 1 3 5 7 9 11
5382.21990965 0.00017040848027977609 6.419511187727962e-05 4.267107830603682e-05 3.274805780465385e-05 2.6248941636644672e-05 2.2156924777454263e-05
5383.11702106 0.00017170817418864755 6.386312008790497e-05 4.2353563935618945e-05 3.245796236750223e-05 2.5991225548274867e-05 2.1924169784364067e-05
5384.014282 0.00016949875960260458 6.227520840701153e-05 4.112214677388873e-05 3.142970773766585e-05 2.5101816575518892e-05 2.1131687227472288e-05
5384.91169249 0.00016606562455472883 6.040089809994821e-05 3.9746837876952135e-05 3.030693951524666e-05 2.4145587644104615e-05 2.0286401880265162e-05
5385.80925257 0.00017312641603708706 6.315618606546358e-05 4.165271963806513e-05 3.17975346308163e-05 2.5359575562786686e-05 2.132158863496069e-05
5386.70696225 0.0001750672370033632 6.385625498027044e-05 4.220138484414025e-05 3.226021956405271e-05 2.5778748594955538e-05 2.1709321256022843e-05
5387.60482156 0.00017477023307999707 6.415545222131947e-05 4.244315897937123e-05 3.2470374343064894e-05 2.5974842014553136e-05 2.1895184198423468e-05
5388.50283053 0.00017421935490444313 6.410702070824518e-05 4.240191947664102e-05 3.243187612294309e-05 2.5937664638163095e-05 2.1859176278806048e-05
5389.40098918 0.00017229764204310848 6.309030759221893e-05 4.169703750507047e-05 3.187159678168055e-05 2.547632718423369e-05 2.1460814723993037e-05
5390.29929754 0.0001698624785205648 6.135983445515132e-05 4.044511132492059e-05 3.084947787511626e-05 2.460975804651035e-05 2.0693581644229356e-05
5391.19775562 0.00016697496225223245 5.9198833641612885e-05 3.8899182036658386e-05 2.960645638059431e-05 2.3571837385292436e-05 1.9786624008495483e-05
5392.09636346 0.00016889953337045595 5.997890334456338e-05 3.9452225282094135e-05 3.005569279350158e-05 2.3941671030813316e-05 2.0104114162099017e-05
5392.99512109 0.00016666504606203613 5.9938131999426656e-05 3.9500440434962194e-05 3.013256415061762e-05 2.403303795963084e-05 2.020321130476002e-05
5393.89402851 0.00016459622104785725 6.0300492024909444e-05 3.9803310880920594e-05 3.0394346898897182e-05 2.425942598077969e-05 2.0407200906212825e-05
5394.79308577 0.0001650938088501719 6.0340311972723305e-05 3.974264113263103e-05 3.0301776651656337e-05 2.414754963033155e-05 2.0287197192275605e-05
5395.69229288 0.0001698053919981098 6.135425799576263e-05 4.026331876608661e-05 3.0609555980243904e-05 2.4337712721600814e-05 2.040839963022188e-05
5396.59164988 0.00017316715989742034 6.28110677442005e-05 4.124498129445923e-05 3.136490991245392e-05 2.494287445416369e-05 2.0917295487205488e-05
5397.49115677 0.00016926010575728294 6.087755870399807e-05 3.9947028822225865e-05 3.0357017907829165e-05 2.4115009609688705e-05 2.0198509614609727e-05
5398.3908136 0.0001548350334971071 5.275904313597016e-05 3.4181782827845384e-05 2.572742467472428e-05 2.0263998495064617e-05 1.684744598652167e-05
5399.29062039 0.0001584838271170744 5.500875750131943e-05 3.579221265859418e-05 2.704024227871946e-05 2.1371652678453864e-05 1.7826169794254325e-05
5400.19057715 0.00017101028420239448 6.227580470035385e-05 4.102181094335265e-05 3.128609766969046e-05 2.493874682405318e-05 2.0956516552012617e-05
5401.09068392 0.00017150826036432316 6.278800675782586e-05 4.1443082688958616e-05 3.1655409253837004e-05 2.5275134499146474e-05 2.127025929240783e-05
5401.99094072 0.00016446294244687885 5.895562066680083e-05 3.876214054604259e-05 2.9521664623200192e-05 2.351933995272606e-05 1.975552744920129e-05
5402.89134758 0.00016793385470842257 6.0070023533736286e-05 3.949836557945425e-05 3.0077521856158225e-05 2.3949001573749242e-05 2.0103437788915803e-05
5403.79190451 0.0001733979515777125 6.330103075710168e-05 4.179723654443127e-05 3.1926688732333784e-05 2.5482291285759416e-05 2.1433567432204955e-05
5404.69261155 0.00016591807922070577 6.0243578987037085e-05 3.9695365214648046e-05 3.0288857081881136e-05 2.415937610451926e-05 2.0314752016029112e-05
5405.59346872 0.00015369836247731424 5.406963077552238e-05 3.532183429030364e-05 2.6793205429663205e-05 2.126679479678483e-05 1.781307586274111e-05
5406.49447605 0.00015108616348057338 5.139184518946318e-05 3.324664473584062e-05 2.5026022733358738e-05 1.9721782197338428e-05 1.6414141351315268e-05
5407.39563356 0.0001490720993832137 4.967965462162712e-05 3.196120760352565e-05 2.3948321291699255e-05 1.879765918431654e-05 1.5588972568008825e-05
5408.29694127 0.0001567897309698291 5.419323253373713e-05 3.5247420435509754e-05 2.662053887591968e-05 2.1054681008375633e-05 1.757341562447973e-05
5409.19839921 0.00016586139140690187 5.9389653391540204e-05 3.9018209888244505e-05 2.9685085058122303e-05 2.3628127906531014e-05 1.98262378504122e-05
5410.10000741 0.00016950567099931693 6.0746036971392064e-05 3.993621671368241e-05 3.040168662499247e-05 2.4195340207797387e-05 2.029913974801984e-05
5411.00176589 0.00016193827131410568 5.6408736928209616e-05 3.68229830917231e-05 2.7891296346411377e-05 2.2093500921233953e-05 1.8460831773496324e-05
5411.90367468 0.00016042884836949347 5.6896919959301336e-05 3.724290856756647e-05 2.8277828742426678e-05 2.244922657711494e-05 1.8798455469433815e-05
5412.80573379 0.00016748059716223447 6.130375605738646e-05 4.0401707946269466e-05 3.083161548851806e-05 2.45881874969083e-05 2.067250892697675e-05
5413.70794326 0.00017700533335047747 6.574082091153473e-05 4.3473081770716035e-05 3.324924154150245e-05 2.655891628905819e-05 2.235643612093324e-05
5414.61030311 0.00017802783568999567 6.651661855417516e-05 4.4085967283776137e-05 3.376992428606674e-05 2.7022072148285244e-05 2.2780123603675355e-05
5415.51281337 0.00017377543394363041 6.536394949503806e-05 4.338809871009221e-05 3.327584953585567e-05 2.6663848545586147e-05 2.2507801667875356e-05
5416.41547406 0.00016665864890463334 6.220332148067316e-05 4.117416729956513e-05 3.152646285268834e-05 2.5223315648098055e-05 2.126929614805943e-05
5417.3182852 0.0001712447433556943 6.390825230298334e-05 4.229103679579809e-05 3.237375329355315e-05 2.588638044331932e-05 2.181629045426613e-05
5418.22124683 0.00017920199800090138 6.739137930703702e-05 4.469787356835738e-05 3.426364790878517e-05 2.74282863747828e-05 2.313373059675808e-05
5419.12435896 0.00017963967380601846 6.780093583203751e-05 4.5037200959533515e-05 3.456115509641478e-05 2.7695128153368344e-05 2.3378319815643202e-05
5420.02762162 0.00017513152251504493 6.532644578879485e-05 4.3335361286648836e-05 3.322180850391682e-05 2.65963717266102e-05 2.2429344696199865e-05
5420.93103484 0.00017201741085747435 6.276677668392827e-05 4.1429993048247954e-05 3.1641219104302746e-05 2.5248966857753113e-05 2.123275216634927e-05
5421.83459864 0.00016943814839211064 6.124224588163778e-05 4.02919326132809e-05 3.069251305657958e-05 2.445082135951992e-05 2.0534293270358322e-05
5422.73831305 0.00017266606539307876 6.366154595955662e-05 4.207555342129913e-05 3.215872643104435e-05 2.569333287261418e-05 2.1632134993830695e-05
5423.64217809 0.00017855946152611234 6.719194341774998e-05 4.458404742052672e-05 3.4180336359583844e-05 2.7371391012353998e-05 2.3091177253904107e-05
5424.54619379 0.00017401114510939524 6.531501116181023e-05 4.3254811447328685e-05 3.312591674996423e-05 2.6501594598981975e-05 2.234342033527958e-05
5425.45036016 0.00015905362718731972 5.802085119692741e-05 3.817654546160798e-05 2.9109042069161745e-05 2.3216698938888326e-05 1.952889017501362e-05
5426.35467725 0.0001604795583879809 5.884279028333494e-05 3.880619346285998e-05 2.9627091843217147e-05 2.3660764265739396e-05 1.9920427918374023e-05
5427.25914506 0.00017199456535232262 6.412893132270921e-05 4.2478597140923564e-05 3.2512875389863614e-05 2.6004108034321107e-05 2.1912119287400114e-05
5428.16376364 0.00017925207427309806 6.73567553909946e-05 4.466585179165993e-05 3.421137537772481e-05 2.7366638371865994e-05 2.3061737525381894e-05
5429.06853299 0.00018043352034320624 6.845460409030148e-05 4.544289835793391e-05 3.484090280269127e-05 2.7891246142543174e-05 2.352124779174737e-05
5429.97345316 0.00017039873608544465 6.26083657070428e-05 4.126838024087247e-05 3.14767097059523e-05 2.508844867638395e-05 2.1079063993298073e-05
5430.87852415 0.00015246362250866713 5.25928027466571e-05 3.417059539885185e-05 2.5795435915118285e-05 2.0378940347955614e-05 1.6993660045859275e-05
5431.78374601 0.00015856021185143643 5.58675382820716e-05 3.646134165603582e-05 2.7615947462472342e-05 2.1870779583727866e-05 1.8274956287846268e-05
5432.68911874 0.00017452631318388916 6.434112730482334e-05 4.243973398006566e-05 3.238371261611161e-05 2.5810635963030178e-05 2.1682538320043324e-05
5433.59464239 0.00017162760124665502 6.269468581140964e-05 4.127894589746335e-05 3.1441688625696185e-05 2.5033778081006207e-05 2.1009922508249134e-05
5434.50031697 0.0001648658547136697 5.937148435435649e-05 3.896886246354664e-05 2.9610365314677522e-05 2.353340558099986e-05 1.9721046061133325e-05
5435.4061425 0.00016110247193963648 5.7388801432297804e-05 3.75486015186113e-05 2.8479659433161115e-05 2.258739845073975e-05 1.8897181173403315e-05
5436.31211902 0.00015731945808689025 5.5145959090503415e-05 3.593141243134519e-05 2.7176561996128225e-05 2.1504422338639243e-05 1.7957739213356845e-05
5437.21824655 0.0001615808431066386 5.722650315473796e-05 3.742877833831838e-05 2.83920164167092e-05 2.254837235541233e-05 1.8891612023880048e-05
5438.12452511 0.00016499459560620274 5.874688440372428e-05 3.854384177821316e-05 2.9302524369197943e-05 2.3325795602803742e-05 1.9581588612492458e-05
5439.03095473 0.00017267630522147174 6.295492021353132e-05 4.1548454475684e-05 3.172058090950855e-05 2.5316037929747298e-05 2.1294889535305932e-05
5439.93753544 0.00017929034840102553 6.654242692327451e-05 4.405517111753555e-05 3.3715853415332175e-05 2.6935385260075458e-05 2.2673465991315154e-05
5440.84426725 0.00018232459349456676 6.874635504369957e-05 4.562071440073376e-05 3.497584193318761e-05 2.7979394461911246e-05 2.3580226704827933e-05
5441.7511502 0.00018201291353646195 6.92590189444786e-05 4.60455018699871e-05 3.535003078768712e-05 2.8327092020620878e-05 2.391150081288876e-05
5442.65818431 0.00017984805590318814 6.832894982919582e-05 4.542123952436732e-05 3.486619738317674e-05 2.7950442716064246e-05 2.3603267161266096e-05
5443.56536961 0.00017966094813847393 6.80407474950275e-05 4.5206165546881705e-05 3.4685028681750806e-05 2.7792718136971406e-05 2.3459658341196967e-05
5444.47270611 0.00018032023939476043 6.833758375450659e-05 4.540691922932612e-05 3.483994191407972e-05 2.7912420581317623e-05 2.3556910296492264e-05
5445.38019385 0.0001775231022031844 6.747353700618676e-05 4.482039223162155e-05 3.438531530242352e-05 2.7545329885961275e-05 2.3247494224428265e-05
5446.28783285 0.00016874858721406693 6.315164680035697e-05 4.177814696745133e-05 3.196060438924755e-05 2.553760707974972e-05 2.150783914958418e-05
5447.19562314 0.00016091356650750518 5.823797279472555e-05 3.8239188901200025e-05 2.9095607940246144e-05 2.313346850919162e-05 1.9399740960184358e-05
5448.10356473 0.00014975599915487755 5.139547053646784e-05 3.332715109048545e-05 2.5128635184099417e-05 1.9820154578759037e-05 1.650627017232216e-05
5449.01165767 0.00015754986320462303 5.462422548732593e-05 3.5524641522116585e-05 2.6839154357098546e-05 2.1199568074698513e-05 1.7671454311001353e-05
5449.91990196 0.00017112812631810668 6.109849296128552e-05 4.010717895713628e-05 3.050884203734001e-05 2.4241014856961382e-05 2.030516541856083e-05
5450.82829764 0.0001765322959421133 6.414480286588612e-05 4.2301219425304756e-05 3.22930891193894e-05 2.5733655370102807e-05 2.1609171779289665e-05
5451.73684474 0.0001797069783029464 6.653758040968353e-05 4.4007735323118436e-05 3.367769769736733e-05 2.6887744301775325e-05 2.2616566709739386e-05
5452.64554327 0.00018031668016335419 6.678315824574546e-05 4.416695315952906e-05 3.37988967908395e-05 2.6981967865113153e-05 2.269357303914903e-05
5453.55439326 0.00017728752456381067 6.50832932482625e-05 4.298780597760953e-05 3.285893860130875e-05 2.6220484255101757e-05 2.2045401635056877e-05
5454.46339474 0.00017478752994206154 6.3768630567633e-05 4.207796109729206e-05 3.213327058583347e-05 2.5633309281723296e-05 2.154633158458844e-05
5455.37254773 0.00017269175384907395 6.276589328639722e-05 4.135888344960952e-05 3.154884803663771e-05 2.5138750962202327e-05 2.1109557015972745e-05
5456.28185226 0.0001593942621490181 5.681832029734144e-05 3.723051191191655e-05 2.829410301174153e-05 2.246752244383583e-05 1.881326600091851e-05
5457.19130836 0.0001495718945296061 5.195554827169683e-05 3.382944343554518e-05 2.559366718818269e-05 2.0238207806742214e-05 1.688600289264902e-05
5458.10091604 0.00016608671064527507 5.951741012270258e-05 3.9062076058440226e-05 2.9715476645718808e-05 2.3606452990409635e-05 1.9771815278558115e-05
5459.01067534 0.00017622774169807358 6.473178278204524e-05 4.2752606682184314e-05 3.2675890674407717e-05 2.606860236121027e-05 2.1914622225550507e-05
5459.92058627 0.00017906746328436878 6.667390372083095e-05 4.4147450628282284e-05 3.381266332882432e-05 2.7022359852292112e-05 2.2751472316301355e-05
5460.83064888 0.00017996263499663555 6.701719469154206e-05 4.4380729365344534e-05 3.399034684899755e-05 2.7162966526841318e-05 2.286706057673154e-05
5461.74086317 0.00017679351930482054 6.456074763579262e-05 4.260196982207728e-05 3.252181866973941e-05 2.5921349984506245e-05 2.1767623434020998e-05
5462.65122917 0.0001748530361240819 6.35253748509485e-05 4.184220274364109e-05 3.1896439846543046e-05 2.5391920960300525e-05 2.130088385569502e-05
5463.56174692 0.00017015285104763408 6.217180611624014e-05 4.09725767085196e-05 3.1272004132275625e-05 2.4930286701174625e-05 2.0947825917413868e-05
5464.47241643 0.00016045892462986658 5.791772842849212e-05 3.807682954026631e-05 2.9025718284156482e-05 2.3126662694980016e-05 1.9428782514009306e-05
5465.38323773 0.00016502092783092238 5.995302921256548e-05 3.947257956191463e-05 3.0114344245543722e-05 2.400189382279166e-05 2.0166759106602135e-05
5466.29421085 0.00017495629259057935 6.48382056357687e-05 4.2866680277480735e-05 3.2795334646883453e-05 2.6189036816049483e-05 2.203719623433803e-05
5467.20533581 0.0001734272992590656 6.426346359278312e-05 4.2498241049901636e-05 3.251871324749748e-05 2.5971762935225608e-05 2.1856977701773412e-05
5468.11661264 0.00016787268460942574 6.175315901447618e-05 4.078618784153611e-05 3.1178392697339834e-05 2.4896339079967633e-05 2.0950512251103793e-05
5469.02804136 0.00017185662136480763 6.35550772617244e-05 4.2034368006206215e-05 3.215871626358522e-05 2.5699616323185788e-05 2.1639754650771158e-05
5469.93962199 0.0001757621339371551 6.491990598773802e-05 4.2937654993756104e-05 3.284318311861341e-05 2.623168078193636e-05 2.207335564039208e-05
5470.85135457 0.000174492868121311 6.402136737450678e-05 4.227629753405835e-05 3.2289335081128184e-05 2.576153537860579e-05 2.1655991445547678e-05
5471.76323912 0.00017166573667264288 6.217920808866449e-05 4.094602540893816e-05 3.1195209217813134e-05 2.484188668359717e-05 2.0846305332750013e-05
5472.67527566 0.0001730938832712658 6.307406247501928e-05 4.159247367015663e-05 3.172369037396071e-05 2.52837786233375e-05 2.1232855382999566e-05
5473.58746422 0.0001739201636324358 6.424124208821392e-05 4.248950603856033e-05 3.249867746138575e-05 2.5965406733871687e-05 2.185639622409608e-05
5474.49980482 0.0001675115666199245 6.088399360846907e-05 4.016718969098545e-05 3.0665985246791824e-05 2.447694995306378e-05 2.0587367224184243e-05
5475.4122975 0.00016485064628165175 5.893933608570108e-05 3.875708266566006e-05 2.9511075083638548e-05 2.349509971164321e-05 1.9715685891657727e-05
5476.32494226 0.00017073653906514972 6.213956676472415e-05 4.0957642621130836e-05 3.124504746680595e-05 2.4895374451817296e-05 2.0904451007365973e-05
5477.23773915 0.00016244241026463815 5.880916004397613e-05 3.868967894874907e-05 2.9491683696968454e-05 2.3492397889907946e-05 1.972823936513601e-05
5478.15068819 0.0001439056978100799 4.965351740591245e-05 3.233377751139019e-05 2.4469112871980248e-05 1.9394389872188506e-05 1.622224415705759e-05
5479.06378939 0.00015197894640511502 5.3373746966720274e-05 3.488216365452458e-05 2.6449615005671593e-05 2.0991198740752147e-05 1.7571095227476575e-05
5479.97704279 0.000165090526983364 6.012181810731103e-05 3.954215086434278e-05 3.013431370899841e-05 2.400921159902632e-05 2.0165779438472482e-05
5480.89044841 0.00017093272417393913 6.318900354763253e-05 4.166407176961346e-05 3.182616797401678e-05 2.540621853960771e-05 2.1379019080621973e-05
5481.80400628 0.0001675895118608629 6.121945968076036e-05 4.036516104261199e-05 3.082319485355539e-05 2.460565291459034e-05 2.0703133505327048e-05
5482.71771642 0.0001590509029001682 5.580451632411021e-05 3.654382914860925e-05 2.775112065352322e-05 2.20601898270688e-05 1.8491226242264536e-05
5483.63157886 0.0001629475946897889 5.7529961346930655e-05 3.7706732664757844e-05 2.8635233072047098e-05 2.2753502061551323e-05 1.906113756766811e-05
5484.54559362 0.0001668899699960895 6.021923636805353e-05 3.9622707257236474e-05 3.0178619440564653e-05 2.4043254687709995e-05 2.018948338251591e-05
5485.45976074 0.00017213563327008746 6.334383925509553e-05 4.185061521540997e-05 3.197843932320843e-05 2.5537127217755125e-05 2.1487648620791364e-05
5486.37408022 0.0001780379424435625 6.673928142159889e-05 4.426190720631127e-05 3.392188794989474e-05 2.7137744443000193e-05 2.2868268961531705e-05
5487.2885521 0.00017826887758841265 6.709189396894234e-05 4.452204137268468e-05 3.4138821994523376e-05 2.7319653797868485e-05 2.3027568178276355e-05
5488.20317641 0.0001701661828428555 6.276623837153094e-05 4.148276447841456e-05 3.171235777235196e-05 2.5321760065779843e-05 2.130419915130896e-05
5489.11795317 0.00015859196741282587 5.649270849042562e-05 3.707730044020598e-05 2.8194021570173082e-05 2.2422410049867792e-05 1.8800662392388183e-05
5490.03288241 0.0001634277488516379 5.922336067511416e-05 3.899703142195739e-05 2.9725905949050652e-05 2.3686949338710006e-05 1.989474199334049e-05
5490.94796414 0.00016815022101669563 6.168174736715178e-05 4.0741692886757235e-05 3.112548200961391e-05 2.4854397362172947e-05 2.0912420058797898e-05
5491.8631984 0.00016747228901352115 6.079712386942458e-05 4.0130055031117064e-05 3.063142429743067e-05 2.4444601925939585e-05 2.0552872171707454e-05
5492.77858521 0.00017236439082856219 6.382153809830713e-05 4.2274065025285234e-05 3.2356020947221754e-05 2.587105490495587e-05 2.1789908756725264e-05
5493.69412461 0.0001731970127171358 6.472976515023916e-05 4.29122454031983e-05 3.287658600747982e-05 2.6307140542205356e-05 2.217454661402174e-05
5494.6098166 0.00016676624929586455 6.104431047986852e-05 4.0307553457651723e-05 3.079841718223674e-05 2.4599816477165448e-05 2.070540628946833e-05
5495.52566122 0.00016639763401976018 6.056889581126579e-05 3.993693781674188e-05 3.0482707003803477e-05 2.432338099373217e-05 2.0454991342271084e-05
5496.44165849 0.00017224841165049614 6.359911600352261e-05 4.2039940957623595e-05 3.2144944111411265e-05 2.5669363948274815e-05 2.1598482563683774e-05
5497.35780845 0.00017534894939321357 6.530339545640026e-05 4.324331568564654e-05 3.3109330310927106e-05 2.6459789842918217e-05 2.2276574552314594e-05
5498.27411111 0.00016960209938143955 6.243302442318264e-05 4.123187322097525e-05 3.150850906680055e-05 2.514171585824422e-05 2.113879176014833e-05
5499.19056649 0.00016450878771876582 5.969344980313582e-05 3.930602318970477e-05 2.9974333705697483e-05 2.387707308743541e-05 2.004660741889566e-05
5500.10717464 0.00017220864398686964 6.407919847203798e-05 4.240624813951297e-05 3.246004203830811e-05 2.5937802212905356e-05 2.183611120900257e-05
5501.02393556 0.0001769842427423776 6.67683522229229e-05 4.4285645011444274e-05 3.395612519581358e-05 2.7165275485933234e-05 2.289226947963667e-05
5501.94084929 0.0001736519903482091 6.476725243619472e-05 4.2848139474680165e-05 3.279270889942322e-05 2.6188831564729765e-05 2.2035496787488762e-05
5502.85791585 0.00016536257200124239 6.0563401018437034e-05 3.993552905227146e-05 3.049247547781254e-05 2.43130997610649e-05 2.0429933600107833e-05
5503.77513527 0.00016594928916840516 6.134958910646244e-05 4.056673631738872e-05 3.103496105016731e-05 2.4795477188586184e-05 2.0871176778759126e-05
5504.69250757 0.00016644219872645965 6.11949250387579e-05 4.044874017359863e-05 3.092770272435738e-05 2.470588627095514e-05 2.0791991031336955e-05
5505.61003278 0.000166975251684766 6.073001104205334e-05 4.007004956287372e-05 3.0591913976060314e-05 2.4407376798611093e-05 2.0518444234461373e-05
5506.52771092 0.00016674590784483193 6.0737937968085734e-05 4.006245174549541e-05 3.058543321296433e-05 2.4400430922937114e-05 2.0513890290610695e-05
5507.44554203 0.0001595567228962311 5.6983183185268e-05 3.739035095067823e-05 2.843480411914774e-05 2.26107423321449e-05 1.8956424349775275e-05
5508.36352611 0.00015891233883112712 5.669800636526928e-05 3.7193278400842454e-05 2.8275702128538534e-05 2.247274540787715e-05 1.883124068744735e-05
5509.28166321 0.00016881945483010756 6.24215661945049e-05 4.128075958935028e-05 3.157060636449909e-05 2.5216249930461147e-05 2.122008770385138e-05
5510.19995334 0.00017146635878685895 6.438794504531967e-05 4.2732723706131654e-05 3.276721134779244e-05 2.6238084799590955e-05 2.212758833543357e-05
5511.11839654 0.0001680489131159703 6.246059656710145e-05 4.139063844764491e-05 3.1704468341931365e-05 2.5371623462435505e-05 2.138510868987361e-05
5512.03699282 0.000168505964499533 6.236249820371754e-05 4.1264926930583033e-05 3.1568948916556815e-05 2.5222756689490773e-05 2.1227743709849193e-05
5512.95574221 0.00016470563581753628 5.9540998326386256e-05 3.9187164005129304e-05 2.9858252137178945e-05 2.377092806701762e-05 1.9944733751791152e-05
5513.87464474 0.0001551333287783389 5.417756945026326e-05 3.538242455362116e-05 2.6810270664547543e-05 2.1258652456162417e-05 1.7779113831567294e-05
5514.79370043 0.00015939718185034916 5.671669253564345e-05 3.7164564593549706e-05 2.8230407032810688e-05 2.2422572105836487e-05 1.8780097434646902e-05
5515.71290931 0.00016409917000335315 5.839506050132217e-05 3.828918684708286e-05 2.908948168473321e-05 2.3102667505384303e-05 1.9344519558676616e-05
5516.63227141 0.00016690259523731595 5.978247528505838e-05 3.9289878184041324e-05 2.9906478911063582e-05 2.3784558844707535e-05 1.9938276572792247e-05
5517.55178675 0.00016880175526423147 6.140524907656803e-05 4.048033256705015e-05 3.088150167783536e-05 2.460971942300159e-05 2.066628051688606e-05
5518.47145535 0.00016940651804900068 6.191605089747765e-05 4.086688841654381e-05 3.120002760833764e-05 2.4888251970585845e-05 2.0918680926789257e-05
5519.39127724 0.00017451071240340258 6.527524985895553e-05 4.327380478469539e-05 3.315533243687841e-05 2.65198674204392e-05 2.2344713810746075e-05
5520.31125245 0.00017600429325293705 6.660591219346118e-05 4.422915930458397e-05 3.3933558803398304e-05 2.7169884414253164e-05 2.2913662646874813e-05
5521.231381 0.00017365644145542216 6.54535109374131e-05 4.342460637086384e-05 3.3293581734675704e-05 2.664585601125037e-05 2.246396943906216e-05
5522.15166292 0.00016914456978629443 6.292449705481179e-05 4.1671765004394265e-05 3.190623016420973e-05 2.551900621996291e-05 2.150277005868354e-05
5523.07209823 0.0001675418309257586 6.229428603075225e-05 4.126951360816208e-05 3.1609860685598274e-05 2.5300827861608555e-05 2.1333928938329146e-05
5523.99268696 0.00017048502724996152 6.375941241637939e-05 4.2270658799566854e-05 3.238898095797972e-05 2.5929208834818943e-05 2.1866467261216285e-05
5524.91342913 0.00017063982940157017 6.35315727948272e-05 4.208452402087964e-05 3.221768921900885e-05 2.577282446933096e-05 2.171903751556082e-05
5525.83432478 0.00017047601855763018 6.368572234939244e-05 4.219362092059366e-05 3.230826386133216e-05 2.5845550803800547e-05 2.1781038750034692e-05
5526.75537392 0.0001681552295224608 6.2882296476615e-05 4.167302244726622e-05 3.1923095927802315e-05 2.5547072904647676e-05 2.153797582093859e-05
5527.67657658 0.00016477932709629397 6.179844383755031e-05 4.101374214680372e-05 3.1454523387453e-05 2.5198722959193103e-05 2.1263457578343288e-05
5528.59793278 0.00016041872683676374 5.9728279509807736e-05 3.958096891364494e-05 3.032432076387175e-05 2.426698392197349e-05 2.0458306944749453e-05
5529.51944256 0.00015153507742315624 5.4828073378712e-05 3.605224595844428e-05 2.7472474665128225e-05 2.188242249329945e-05 1.837906233210555e-05
5530.44110594 0.00015346711124132254 5.5847017504049184e-05 3.674452283579208e-05 2.800980769247794e-05 2.2325414982291342e-05 1.8763216361045036e-05
5531.36292294 0.00016626901011747218 6.220815706477557e-05 4.1208185825516605e-05 3.155182451187463e-05 2.5245610598545825e-05 2.1281700805377544e-05
5532.28489359 0.00017155573108720742 6.465610553620402e-05 4.289598344145791e-05 3.287246158277883e-05 2.631662626245214e-05 2.2192031582630537e-05
5533.20701791 0.0001724590452787969 6.476249603041382e-05 4.2919892027784084e-05 3.2867593128633565e-05 2.6287220767666525e-05 2.214866052658673e-05
5534.12929594 0.00016929676191864505 6.259846468240131e-05 4.13825534279059e-05 3.16346174242955e-05 2.5267137476209636e-05 2.1265100089787553e-05
5535.05172769 0.00016989745952719222 6.353191848193456e-05 4.211078859761552e-05 3.225714366501333e-05 2.580886063911129e-05 2.1753070574187675e-05
5535.97431319 0.00016583774642756118 6.244810423291228e-05 4.14750833617796e-05 3.181727137950007e-05 2.5491241863747943e-05 2.1508479081601177e-05
5536.89705247 0.0001639479552182822 6.124991726840766e-05 4.0621518388095995e-05 3.112983773715327e-05 2.492103262292959e-05 2.1013228968356072e-05
5537.81994555 0.00017118249393087312 6.462313996871817e-05 4.290996885071129e-05 3.290708666745851e-05 2.6356211637777093e-05 2.2233269212809802e-05
5538.74299246 0.00017341083945220911 6.540326754672728e-05 4.3412130800795735e-05 3.3275359221410575e-05 2.6638308691195365e-05 2.246092851281674e-05
5539.66619322 0.00017099546611212563 6.358859723394795e-05 4.208967527258735e-05 3.219709920706744e-05 2.57285212419629e-05 2.1659590003120843e-05
5540.58954786 0.0001714256175716782 6.412090784639245e-05 4.24934274461618e-05 3.254179849942654e-05 2.6029792450834835e-05 2.193383095713167e-05
5541.51305641 0.00017431219078529602 6.62685318377395e-05 4.404593499235508e-05 3.3804728509408435e-05 2.708983804032447e-05 2.2864453419907597e-05
5542.43671889 0.00017672277217407886 6.778936076538311e-05 4.51180359390201e-05 3.466546982473962e-05 2.7795991666988937e-05 2.347268393412849e-05
5543.36053533 0.00017734762865850092 6.797755395321199e-05 4.5239593379227994e-05 3.475902259029918e-05 2.786443260540137e-05 2.3525637112018036e-05
5544.28450575 0.00017508047251412956 6.647860465109952e-05 4.4178679879367475e-05 3.391060520239871e-05 2.716043528072012e-05 2.291383299327463e-05
5545.20863017 0.00017061643111479844 6.45549788857413e-05 4.287224055940268e-05 3.289247956617898e-05 2.6345734549911957e-05 2.2228599444151046e-05
5546.13290863 0.00016989102914839204 6.45593157185133e-05 4.291106692072925e-05 3.293835485146501e-05 2.6395359038920818e-05 2.227860589453295e-05
5547.05734115 0.00017122466993173315 6.48752416858965e-05 4.310832050439784e-05 3.308044004968885e-05 2.6500567528524732e-05 2.2359712770234975e-05
5547.98192775 0.00016975164158864215 6.357376971314883e-05 4.215307752622584e-05 3.229590078468413e-05 2.584447135064687e-05 2.1787034991959407e-05
5548.90666847 0.00017222383652899274 6.520906427853928e-05 4.330689332049969e-05 3.321918536635494e-05 2.6604982242495102e-05 2.244367132845535e-05
5549.83156332 0.00017484032231346777 6.736525137254127e-05 4.4880463371742e-05 3.4506047174888736e-05 2.7683403207402412e-05 2.338731395575624e-05
5550.75661233 0.00017376526123839936 6.660628674489945e-05 4.434259089166951e-05 3.407468961120601e-05 2.7324461782557513e-05 2.3074257644489232e-05
5551.68181553 0.00017418496894370947 6.645189611598922e-05 4.418984625766589e-05 3.392988664395137e-05 2.7184802284296878e-05 2.2938513456601174e-05
5552.60717294 0.0001745322636100049 6.71404859127549e-05 4.470748454273377e-05 3.435911758441826e-05 2.7550780850227585e-05 2.326354382019116e-05
